Estep = 0.000100; Niter = 21; Ntrial = 10000000
Energy, # of states, average Ev, average coupling
0.3506743,900539444.250286,0.3507258,0.01407762
0.3507743,912732348.444487,0.3508244,0.01329609
0.3508743,897827085.289282,0.3509248,0.01373503
0.3509743,906300733.523043,0.3510230,0.01372472
0.3510743,903949823.993482,0.3511240,0.01380925
0.3511743,892999388.991381,0.3512249,0.01353595
0.3512743,905315517.320119,0.3513255,0.01403477
0.3513743,904811877.475411,0.3514237,0.01388253
0.3514743,912063218.248921,0.3515245,0.01372282
0.3515743,933587553.535776,0.3516243,0.01368040
0.3516743,917075310.002598,0.3517252,0.01429790
0.3517743,901640696.597774,0.3518233,0.01380874
0.3518743,911612332.593591,0.3519238,0.01354950
0.3519743,917930621.476502,0.3520244,0.01356984
0.3520743,920579916.807054,0.3521249,0.01380426
0.3521743,917311480.022973,0.3522245,0.01347691
0.3522743,921309768.648267,0.3523241,0.01407039
0.3523743,918513827.635136,0.3524259,0.01343381
0.3524743,916099348.645002,0.3525236,0.01389687
0.3525743,914167105.096067,0.3526249,0.01375635
0.3526743,936010186.236785,0.3527245,0.01391017
0.3527743,936283823.107064,0.3528243,0.01395180
0.3528743,939560271.323661,0.3529246,0.01343082
0.3529743,952249260.827626,0.3530236,0.01409016
0.3530743,940288581.487392,0.3531240,0.01375738
0.3531743,952839277.653389,0.3532249,0.01387307
0.3532743,940885095.451681,0.3533236,0.01353653
0.3533743,950876242.378428,0.3534248,0.01372866
0.3534743,944141628.610477,0.3535251,0.01400600
0.3535743,958477556.277839,0.3536245,0.01363342
0.3536743,940331625.467951,0.3537257,0.01396088
0.3537743,972053588.911799,0.3538234,0.01362578
0.3538743,955919735.947757,0.3539243,0.01391745
0.3539743,978066235.983368,0.3540252,0.01373358
0.3540743,979101677.189857,0.3541251,0.01435920
0.3541743,975458931.554691,0.3542243,0.01378839
0.3542743,981321832.832278,0.3543249,0.01408023
0.3543743,986147731.547446,0.3544230,0.01341938
0.3544743,982915962.391546,0.3545254,0.01357565
0.3545743,992425001.631346,0.3546241,0.01361720
0.3546743,966373694.670859,0.3547237,0.01402955
0.3547743,981604035.622186,0.3548242,0.01343104
0.3548743,986066384.787189,0.3549243,0.01370954
0.3549743,982934241.504827,0.3550240,0.01317388
0.3550743,995453047.054374,0.3551258,0.01396450
0.3551743,1012276822.844583,0.3552238,0.01395362
0.3552743,1006694501.966522,0.3553253,0.01385844
0.3553743,1000519698.440679,0.3554242,0.01348659
0.3554743,999467325.757385,0.3555242,0.01416736
0.3555743,1006958072.574925,0.3556240,0.01380151
0.3556743,1015960166.771570,0.3557251,0.01421573
0.3557743,1020684793.292130,0.3558237,0.01460592
0.3558743,997028769.941691,0.3559250,0.01382161
0.3559743,997895362.239294,0.3560245,0.01383646
0.3560743,1021157001.912688,0.3561242,0.01397548
0.3561743,1002027467.728679,0.3562259,0.01367622
0.3562743,1028234533.339380,0.3563238,0.01401256
0.3563743,1033090622.976632,0.3564237,0.01364849
0.3564743,1047947329.063872,0.3565243,0.01364762
0.3565743,1056033031.117371,0.3566247,0.01359261
0.3566743,1017635797.832917,0.3567247,0.01346175
0.3567743,1044591729.269000,0.3568238,0.01358117
0.3568743,1026437683.189998,0.3569230,0.01363815
0.3569743,1033701154.530340,0.3570246,0.01361062
0.3570743,1037252228.112630,0.3571247,0.01385957
0.3571743,1061237473.842748,0.3572230,0.01391781
0.3572743,1047684519.704638,0.3573256,0.01319364
0.3573743,1048980218.421136,0.3574253,0.01392123
0.3574743,1063170270.730270,0.3575242,0.01389764
0.3575743,1062576787.344151,0.3576260,0.01373610
0.3576743,1052460317.292667,0.3577236,0.01403674
0.3577743,1073183438.594083,0.3578247,0.01365323
0.3578743,1073114356.762562,0.3579248,0.01398317
0.3579743,1064474461.824258,0.3580246,0.01376567
0.3580743,1078318652.095313,0.3581250,0.01394696
0.3581743,1088882001.650061,0.3582260,0.01388772
0.3582743,1087511087.719735,0.3583250,0.01357180
0.3583743,1046907469.451339,0.3584256,0.01410363
0.3584743,1089274082.869269,0.3585239,0.01397499
0.3585743,1096760967.634790,0.3586233,0.01376478
0.3586743,1080097646.525545,0.3587227,0.01372723
0.3587743,1098998447.916103,0.3588240,0.01359239
0.3588743,1100404831.142132,0.3589254,0.01387242
0.3589743,1078767112.378478,0.3590234,0.01387268
0.3590743,1079799999.804736,0.3591240,0.01401334
0.3591743,1090085178.023360,0.3592243,0.01445564
0.3592743,1099213850.817726,0.3593247,0.01404079
0.3593743,1082543717.734751,0.3594241,0.01378720
0.3594743,1110737432.908356,0.3595236,0.01360854
0.3595743,1120955368.729110,0.3596240,0.01381872
0.3596743,1109170272.868254,0.3597243,0.01388080
0.3597743,1101323463.719175,0.3598249,0.01380571
0.3598743,1091656604.602251,0.3599235,0.01373829
0.3599743,1132424971.655892,0.3600251,0.01328293
0.3600743,1112080884.348244,0.3601254,0.01404838
0.3601743,1109030124.918885,0.3602265,0.01342454
0.3602743,1131772860.863242,0.3603243,0.01424056
0.3603743,1126323468.859601,0.3604246,0.01357176
0.3604743,1110381041.783478,0.3605240,0.01369687
0.3605743,1138835900.872784,0.3606239,0.01381195
0.3606743,1121898111.661681,0.3607238,0.01330049
0.3607743,1142074295.393568,0.3608249,0.01367856
0.3608743,1121675054.389924,0.3609241,0.01386235
0.3609743,1131724291.483512,0.3610261,0.01399657
0.3610743,1154276148.352391,0.3611240,0.01365726
0.3611743,1131285642.531668,0.3612248,0.01365573
0.3612743,1151607587.690619,0.3613234,0.01370642
0.3613743,1160417851.259099,0.3614258,0.01379157
0.3614743,1147865872.137362,0.3615246,0.01389688
0.3615743,1160285612.840682,0.3616245,0.01347163
0.3616743,1165819823.606735,0.3617239,0.01370971
0.3617743,1172114605.699438,0.3618224,0.01359832
0.3618743,1163692090.933367,0.3619238,0.01385936
0.3619743,1179152739.643251,0.3620236,0.01354052
0.3620743,1162421528.339009,0.3621246,0.01346542
0.3621743,1175685866.977358,0.3622257,0.01387127
0.3622743,1177204981.360093,0.3623244,0.01384300
0.3623743,1200462193.426908,0.3624255,0.01410655
0.3624743,1179393975.504378,0.3625253,0.01351052
0.3625743,1176501838.584163,0.3626247,0.01370652
0.3626743,1213898952.028236,0.3627247,0.01371658
0.3627743,1193781191.799906,0.3628251,0.01375703
0.3628743,1209244248.708038,0.3629250,0.01368917
0.3629743,1179990810.451131,0.3630249,0.01354044
0.3630743,1213165793.216025,0.3631246,0.01387007
0.3631743,1225756563.135830,0.3632250,0.01319763
0.3632743,1190781660.299077,0.3633227,0.01369343
0.3633743,1220772871.306405,0.3634236,0.01374807
0.3634743,1214373108.119923,0.3635233,0.01408811
0.3635743,1241864128.858969,0.3636265,0.01401548
0.3636743,1199603862.955132,0.3637229,0.01343064
0.3637743,1213374064.802144,0.3638237,0.01394674
0.3638743,1236326722.413334,0.3639249,0.01385955
0.3639743,1214047721.000201,0.3640250,0.01398716
0.3640743,1207879600.683665,0.3641241,0.01349986
0.3641743,1235539954.953740,0.3642247,0.01366895
0.3642743,1247317489.726081,0.3643237,0.01379821
0.3643743,1244527587.136414,0.3644249,0.01355885
0.3644743,1238337462.141542,0.3645229,0.01397169
0.3645743,1238077085.494670,0.3646233,0.01390473
0.3646743,1252048893.405101,0.3647235,0.01391345
0.3647743,1258590793.811643,0.3648233,0.01421557
0.3648743,1245280886.576973,0.3649239,0.01408139
0.3649743,1237940129.281376,0.3650245,0.01397490
0.3650743,1229573930.032774,0.3651242,0.01375402
0.3651743,1256421947.959745,0.3652244,0.01370761
0.3652743,1271336517.948192,0.3653250,0.01364847
0.3653743,1225370862.889061,0.3654242,0.01367841
0.3654743,1276567414.406002,0.3655251,0.01381711
0.3655743,1290192649.014258,0.3656248,0.01411682
0.3656743,1269574245.059907,0.3657240,0.01358244
0.3657743,1279493811.883577,0.3658240,0.01379272
0.3658743,1317047936.203945,0.3659240,0.01372646
0.3659743,1269875154.661537,0.3660249,0.01393224
0.3660743,1291780256.227140,0.3661242,0.01387782
0.3661743,1274318978.300384,0.3662244,0.01402698
0.3662743,1283474248.332960,0.3663241,0.01350418
0.3663743,1282958429.089068,0.3664241,0.01425719
0.3664743,1311848820.887124,0.3665247,0.01364272
0.3665743,1335828295.958916,0.3666227,0.01373503
0.3666743,1325936609.854261,0.3667228,0.01365736
0.3667743,1300054465.494259,0.3668240,0.01362677
0.3668743,1271873742.779175,0.3669239,0.01448276
0.3669743,1331567389.764846,0.3670248,0.01364431
0.3670743,1318919500.522479,0.3671245,0.01386588
0.3671743,1321474087.370848,0.3672247,0.01393822
0.3672743,1328297022.652033,0.3673248,0.01357457
0.3673743,1320439822.229850,0.3674240,0.01378708
0.3674743,1330824716.204897,0.3675249,0.01369211
0.3675743,1347854645.720211,0.3676251,0.01384133
0.3676743,1324179471.663350,0.3677236,0.01365375
0.3677743,1338313523.976029,0.3678242,0.01372504
0.3678743,1353340358.585718,0.3679245,0.01332444
0.3679743,1345877202.294511,0.3680251,0.01364108
0.3680743,1363583419.687919,0.3681239,0.01402950
0.3681743,1323218171.187072,0.3682239,0.01340271
0.3682743,1362841085.153372,0.3683226,0.01355252
0.3683743,1357366051.003765,0.3684250,0.01425979
0.3684743,1353714052.169653,0.3685245,0.01387336
0.3685743,1389838014.652145,0.3686239,0.01407402
0.3686743,1390007020.161284,0.3687243,0.01382338
0.3687743,1379061664.120149,0.3688234,0.01385948
0.3688743,1392207290.562465,0.3689247,0.01400071
0.3689743,1337813301.911281,0.3690250,0.01428320
0.3690743,1354438498.249167,0.3691247,0.01395888
0.3691743,1379566784.069617,0.3692241,0.01397744
0.3692743,1381706384.824082,0.3693253,0.01365689
0.3693743,1391412881.464923,0.3694244,0.01426183
0.3694743,1394764154.135152,0.3695248,0.01361234
0.3695743,1426329351.852533,0.3696236,0.01386387
0.3696743,1412693118.794987,0.3697252,0.01354354
0.3697743,1441953160.337642,0.3698246,0.01413475
0.3698743,1397230436.328130,0.3699232,0.01384806
0.3699743,1408110489.858316,0.3700244,0.01427293
0.3700743,1449901371.793270,0.3701237,0.01427526
0.3701743,1416074713.251082,0.3702245,0.01422575
0.3702743,1411897118.893081,0.3703245,0.01388568
0.3703743,1418540798.063051,0.3704249,0.01403389
0.3704743,1422750261.594290,0.3705235,0.01380792
0.3705743,1441422448.699897,0.3706242,0.01405327
0.3706743,1418024788.846996,0.3707234,0.01395418
0.3707743,1410621223.199279,0.3708234,0.01374209
0.3708743,1449774165.873387,0.3709249,0.01391072
0.3709743,1442673920.949719,0.3710253,0.01340725
0.3710743,1455925285.795146,0.3711237,0.01388337
0.3711743,1443550597.967889,0.3712247,0.01404276
0.3712743,1467764819.838887,0.3713227,0.01319205
0.3713743,1461128164.203210,0.3714241,0.01435673
0.3714743,1468436162.853922,0.3715239,0.01365070
0.3715743,1431467420.585794,0.3716252,0.01345676
0.3716743,1459663696.017948,0.3717250,0.01410951
0.3717743,1500357413.750228,0.3718232,0.01366219
0.3718743,1513496897.863561,0.3719243,0.01393319
0.3719743,1464351257.937000,0.3720236,0.01341618
0.3720743,1479015676.612832,0.3721256,0.01404843
0.3721743,1464218595.099090,0.3722224,0.01386759
0.3722743,1499039462.527043,0.3723242,0.01411262
0.3723743,1501576995.342708,0.3724244,0.01385484
0.3724743,1497749093.541442,0.3725240,0.01359598
0.3725743,1493554158.173807,0.3726251,0.01395659
0.3726743,1485605355.463693,0.3727247,0.01403751
0.3727743,1489603931.783999,0.3728243,0.01373866
0.3728743,1529903352.054822,0.3729239,0.01380793
0.3729743,1551310529.261955,0.3730250,0.01355514
0.3730743,1497359914.693104,0.3731251,0.01362106
0.3731743,1518301591.965631,0.3732245,0.01405734
0.3732743,1520613578.993657,0.3733236,0.01368717
0.3733743,1534563279.688186,0.3734239,0.01395142
0.3734743,1533768087.894294,0.3735238,0.01388055
0.3735743,1556288695.205229,0.3736232,0.01413043
0.3736743,1530452045.529192,0.3737255,0.01421501
0.3737743,1525628542.822818,0.3738239,0.01340473
0.3738743,1540078021.037673,0.3739253,0.01384166
0.3739743,1543808707.613549,0.3740232,0.01405520
0.3740743,1568550913.471967,0.3741254,0.01369997
0.3741743,1578259973.776460,0.3742235,0.01354466
0.3742743,1578777828.941176,0.3743238,0.01390238
0.3743743,1549807402.101708,0.3744242,0.01382914
0.3744743,1580009169.464132,0.3745230,0.01384799
0.3745743,1582902638.612315,0.3746239,0.01393245
0.3746743,1580762002.434994,0.3747235,0.01401510
0.3747743,1550553238.318119,0.3748248,0.01402170
0.3748743,1558495025.716114,0.3749248,0.01341894
0.3749743,1584476396.109428,0.3750240,0.01407706
0.3750743,1611999693.744684,0.3751241,0.01436362
0.3751743,1583240064.269308,0.3752254,0.01336552
0.3752743,1607396616.210377,0.3753243,0.01372520
0.3753743,1601384992.736672,0.3754244,0.01371796
0.3754743,1598842698.133598,0.3755245,0.01357649
0.3755743,1593339366.557942,0.3756250,0.01348953
0.3756743,1600982626.163748,0.3757255,0.01366787
0.3757743,1612005074.383135,0.3758249,0.01404311
0.3758743,1627125992.079516,0.3759250,0.01380560
0.3759743,1592518273.944453,0.3760243,0.01413585
0.3760743,1600820791.846531,0.3761245,0.01393533
0.3761743,1604917478.155765,0.3762241,0.01426434
0.3762743,1650464035.622570,0.3763235,0.01376800
0.3763743,1656919818.805521,0.3764235,0.01385877
0.3764743,1643999696.909477,0.3765241,0.01401011
0.3765743,1633224902.239336,0.3766250,0.01371163
0.3766743,1626686130.910060,0.3767251,0.01373343
0.3767743,1618759600.081045,0.3768244,0.01383154
0.3768743,1655154928.525834,0.3769248,0.01355991
0.3769743,1662428709.885911,0.3770250,0.01438925
0.3770743,1647690610.354755,0.3771241,0.01419338
0.3771743,1668513545.694937,0.3772250,0.01415235
0.3772743,1641385052.863775,0.3773242,0.01418317
0.3773743,1658988751.243830,0.3774254,0.01395099
0.3774743,1677453005.485862,0.3775239,0.01399786
0.3775743,1654372188.209780,0.3776241,0.01376773
0.3776743,1673782415.712577,0.3777232,0.01311042
0.3777743,1699506001.461908,0.3778254,0.01399933
0.3778743,1708792390.249238,0.3779249,0.01413040
0.3779743,1657786764.319908,0.3780249,0.01403833
0.3780743,1689566602.083373,0.3781233,0.01329637
0.3781743,1707044690.098087,0.3782249,0.01375335
0.3782743,1705922577.420436,0.3783234,0.01376970
0.3783743,1729767959.456257,0.3784252,0.01407678
0.3784743,1703111994.573077,0.3785256,0.01379372
0.3785743,1718183593.977314,0.3786251,0.01393424
0.3786743,1686310092.095544,0.3787249,0.01402646
0.3787743,1737490593.733846,0.3788246,0.01388092
0.3788743,1749091699.163299,0.3789243,0.01345008
0.3789743,1723338113.821937,0.3790242,0.01379319
0.3790743,1734451830.357529,0.3791257,0.01412984
0.3791743,1749277698.169301,0.3792240,0.01354316
0.3792743,1740318906.987184,0.3793245,0.01371605
0.3793743,1724270232.182721,0.3794232,0.01383647
0.3794743,1742346577.883974,0.3795256,0.01350432
0.3795743,1757454448.887193,0.3796233,0.01412110
0.3796743,1715481232.571884,0.3797235,0.01376707
0.3797743,1768513245.035719,0.3798253,0.01404084
0.3798743,1778697388.360065,0.3799253,0.01409856
0.3799743,1754181681.424690,0.3800257,0.01353021
0.3800743,1802803371.403754,0.3801241,0.01374419
0.3801743,1783883732.735257,0.3802248,0.01359645
0.3802743,1810333197.813440,0.3803226,0.01389433
0.3803743,1805980832.222052,0.3804240,0.01356607
0.3804743,1768614443.070591,0.3805245,0.01398499
0.3805743,1804875442.790985,0.3806241,0.01400729
0.3806743,1770247905.265944,0.3807238,0.01365387
0.3807743,1815732995.420197,0.3808241,0.01376406
0.3808743,1815525213.159038,0.3809240,0.01382328
0.3809743,1854139971.169861,0.3810238,0.01422123
0.3810743,1813363092.625315,0.3811251,0.01377910
0.3811743,1790577043.980139,0.3812241,0.01400375
0.3812743,1805794831.507112,0.3813251,0.01397165
0.3813743,1856882778.660615,0.3814249,0.01411442
0.3814743,1791543821.953739,0.3815231,0.01366037
0.3815743,1838142221.744271,0.3816251,0.01385764
0.3816743,1822600559.751993,0.3817246,0.01367983
0.3817743,1850175388.416671,0.3818244,0.01377678
0.3818743,1840181201.532854,0.3819251,0.01433587
0.3819743,1845450900.785924,0.3820254,0.01394553
0.3820743,1891192001.752528,0.3821238,0.01390639
0.3821743,1827453018.410603,0.3822252,0.01400964
0.3822743,1895878995.234187,0.3823237,0.01370795
0.3823743,1852120850.681669,0.3824236,0.01416569
0.3824743,1814803354.661023,0.3825241,0.01353092
0.3825743,1865463774.474579,0.3826244,0.01396792
0.3826743,1869966625.711748,0.3827242,0.01418581
0.3827743,1890193982.966125,0.3828249,0.01351659
0.3828743,1882316728.291390,0.3829237,0.01374095
0.3829743,1870604278.149519,0.3830240,0.01430918
0.3830743,1909010029.604125,0.3831239,0.01422380
0.3831743,1908020804.115614,0.3832254,0.01370193
0.3832743,1917568558.952998,0.3833237,0.01391437
0.3833743,1904697417.377916,0.3834235,0.01386397
0.3834743,1897784734.256839,0.3835239,0.01410974
0.3835743,1931195110.983056,0.3836237,0.01408057
0.3836743,1934515841.463181,0.3837255,0.01398486
0.3837743,1905798510.893436,0.3838235,0.01408611
0.3838743,1903132271.405243,0.3839248,0.01407139
0.3839743,1953116402.737223,0.3840246,0.01353441
0.3840743,1955449816.970291,0.3841250,0.01404598
0.3841743,1930826799.873594,0.3842246,0.01415454
0.3842743,1923676184.820893,0.3843244,0.01402709
0.3843743,1948174570.229832,0.3844243,0.01389718
0.3844743,1923427617.924194,0.3845232,0.01360410
0.3845743,1955111373.760478,0.3846249,0.01369894
0.3846743,1977618137.353605,0.3847238,0.01406678
0.3847743,1945907365.227072,0.3848230,0.01381243
0.3848743,2004930467.269979,0.3849239,0.01385676
0.3849743,1987525530.609614,0.3850238,0.01394644
0.3850743,2010556908.238902,0.3851247,0.01312455
0.3851743,2000508952.524998,0.3852246,0.01388448
0.3852743,1991647668.959002,0.3853236,0.01383189
0.3853743,1992318264.109516,0.3854247,0.01398412
0.3854743,2017856309.270935,0.3855251,0.01416606
0.3855743,2015652177.064382,0.3856253,0.01424879
0.3856743,2000549971.376689,0.3857246,0.01414397
0.3857743,1987803233.734151,0.3858242,0.01372229
0.3858743,2056089613.072739,0.3859248,0.01357334
0.3859743,2028145157.820150,0.3860249,0.01420083
0.3860743,2032228469.422299,0.3861246,0.01364595
0.3861743,2039233120.932855,0.3862237,0.01385160
0.3862743,2059762601.666364,0.3863236,0.01416852
0.3863743,2001594804.662546,0.3864238,0.01404705
0.3864743,2062522386.011044,0.3865248,0.01421841
0.3865743,2045718504.447944,0.3866251,0.01383974
0.3866743,2006370758.528420,0.3867237,0.01366565
0.3867743,2052395771.565086,0.3868242,0.01427357
0.3868743,2087272628.519572,0.3869234,0.01366444
0.3869743,2114668029.791237,0.3870239,0.01394262
0.3870743,2073635134.860364,0.3871237,0.01386872
0.3871743,2056974142.055362,0.3872238,0.01375960
0.3872743,2100525996.267367,0.3873235,0.01389624
0.3873743,2091456034.346485,0.3874241,0.01412962
0.3874743,2084569184.882293,0.3875246,0.01423296
0.3875743,2067383582.612583,0.3876242,0.01351946
0.3876743,2124112107.960749,0.3877236,0.01434276
0.3877743,2092858685.722269,0.3878245,0.01393812
0.3878743,2127101120.141038,0.3879243,0.01396981
0.3879743,2155432401.460737,0.3880243,0.01390099
0.3880743,2057923815.982827,0.3881248,0.01433426
0.3881743,2153765970.174314,0.3882231,0.01364551
0.3882743,2123444740.993446,0.3883239,0.01391915
0.3883743,2147117214.063252,0.3884251,0.01419805
0.3884743,2127789928.342991,0.3885247,0.01427965
0.3885743,2146758905.118973,0.3886246,0.01381137
0.3886743,2142769340.971260,0.3887246,0.01419199
0.3887743,2121399388.696098,0.3888240,0.01393603
0.3888743,2165830890.990042,0.3889256,0.01386884
0.3889743,2177575019.787015,0.3890240,0.01386314
0.3890743,2123033690.617067,0.3891244,0.01404521
0.3891743,2199660842.952916,0.3892245,0.01391622
0.3892743,2176011828.012879,0.3893246,0.01446062
0.3893743,2189207449.176888,0.3894235,0.01405723
0.3894743,2195181447.971590,0.3895252,0.01366710
0.3895743,2164053227.751147,0.3896250,0.01420665
0.3896743,2165301155.727913,0.3897248,0.01409097
0.3897743,2210104080.519362,0.3898238,0.01418480
0.3898743,2205083933.537831,0.3899253,0.01375202
0.3899743,2225411467.074830,0.3900252,0.01366690
0.3900743,2209059952.226573,0.3901239,0.01360891
0.3901743,2180503053.177471,0.3902250,0.01404437
0.3902743,2179928150.060906,0.3903253,0.01384378
0.3903743,2204862085.381568,0.3904237,0.01403429
0.3904743,2191527169.129917,0.3905248,0.01373624
0.3905743,2250923597.597090,0.3906249,0.01406834
0.3906743,2230069516.895883,0.3907246,0.01377015
0.3907743,2252771546.364698,0.3908247,0.01348101
0.3908743,2208362736.718161,0.3909242,0.01390988
0.3909743,2230514054.041135,0.3910268,0.01421545
0.3910743,2214189450.577364,0.3911238,0.01392425
0.3911743,2233676225.190711,0.3912242,0.01429036
0.3912743,2271423493.719785,0.3913253,0.01352009
0.3913743,2258272811.998862,0.3914243,0.01397859
0.3914743,2271384502.485992,0.3915238,0.01429840
0.3915743,2270074353.039805,0.3916234,0.01434489
0.3916743,2283028117.284161,0.3917244,0.01381095
0.3917743,2308102116.362960,0.3918236,0.01385560
0.3918743,2277352521.370458,0.3919236,0.01379242
0.3919743,2313496894.251916,0.3920248,0.01422522
0.3920743,2335259183.969769,0.3921258,0.01395484
0.3921743,2257069238.702046,0.3922241,0.01451984
0.3922743,2286263646.771548,0.3923234,0.01324636
0.3923743,2313663477.603015,0.3924234,0.01403174
0.3924743,2319658518.601724,0.3925238,0.01416746
0.3925743,2360180816.669887,0.3926254,0.01429410
0.3926743,2322279241.240668,0.3927244,0.01371409
0.3927743,2325320904.548514,0.3928246,0.01376327
0.3928743,2362142116.107386,0.3929233,0.01429415
0.3929743,2387116146.296427,0.3930253,0.01418869
0.3930743,2328742957.495538,0.3931246,0.01366623
0.3931743,2338288858.344111,0.3932227,0.01386105
0.3932743,2402672068.246078,0.3933240,0.01408743
0.3933743,2366362963.789636,0.3934240,0.01480873
0.3934743,2408365976.389863,0.3935241,0.01462045
0.3935743,2384508666.489931,0.3936238,0.01410512
0.3936743,2386623328.135157,0.3937250,0.01396048
0.3937743,2343660316.766285,0.3938243,0.01413433
0.3938743,2364714989.629826,0.3939236,0.01438995
0.3939743,2407899771.773401,0.3940243,0.01413181
0.3940743,2388402733.106339,0.3941243,0.01415612
0.3941743,2430785361.348362,0.3942256,0.01388313
0.3942743,2388126001.500521,0.3943250,0.01404187
0.3943743,2350838097.602190,0.3944238,0.01397855
0.3944743,2436401829.670248,0.3945238,0.01393933
0.3945743,2425152930.033638,0.3946247,0.01389795
0.3946743,2396184817.448998,0.3947243,0.01417358
0.3947743,2417534972.816693,0.3948228,0.01424430
0.3948743,2459358944.162087,0.3949253,0.01417850
0.3949743,2477015071.898381,0.3950237,0.01439383
0.3950743,2445986622.491824,0.3951250,0.01431021
0.3951743,2456088077.145395,0.3952250,0.01376551
0.3952743,2489289004.173493,0.3953238,0.01411697
0.3953743,2481593826.038128,0.3954246,0.01412031
0.3954743,2458532319.933482,0.3955228,0.01420716
0.3955743,2446623525.569367,0.3956242,0.01373450
0.3956743,2424881190.546671,0.3957248,0.01419051
0.3957743,2506861145.606150,0.3958231,0.01454734
0.3958743,2505288539.336090,0.3959244,0.01392299
0.3959743,2455540038.198184,0.3960241,0.01387724
0.3960743,2524647617.372626,0.3961240,0.01417709
0.3961743,2472706507.492451,0.3962224,0.01376842
0.3962743,2476036106.288532,0.3963245,0.01376570
0.3963743,2534022473.749975,0.3964247,0.01425299
0.3964743,2534117932.517878,0.3965236,0.01361759
0.3965743,2481260153.319110,0.3966255,0.01379528
0.3966743,2528834449.362837,0.3967251,0.01429625
0.3967743,2549077932.699162,0.3968241,0.01379722
0.3968743,2615780293.639566,0.3969254,0.01374552
0.3969743,2542956767.759073,0.3970247,0.01429798
0.3970743,2528097787.076410,0.3971238,0.01377321
0.3971743,2552740416.966393,0.3972244,0.01404855
0.3972743,2577286497.665050,0.3973226,0.01406894
0.3973743,2565127811.106102,0.3974242,0.01446911
0.3974743,2639986978.285231,0.3975238,0.01396329
0.3975743,2632641790.628972,0.3976255,0.01414715
0.3976743,2598278353.868170,0.3977256,0.01389740
0.3977743,2558497147.056227,0.3978237,0.01412185
0.3978743,2559103552.203691,0.3979235,0.01373941
0.3979743,2610931544.019541,0.3980244,0.01356939
0.3980743,2624318254.117712,0.3981248,0.01385739
0.3981743,2609938231.653362,0.3982251,0.01410404
0.3982743,2638339665.798396,0.3983239,0.01390614
0.3983743,2657389696.499311,0.3984232,0.01394206
0.3984743,2647208754.655432,0.3985237,0.01333693
0.3985743,2640053697.854395,0.3986240,0.01386802
0.3986743,2666630521.261551,0.3987250,0.01401048
0.3987743,2633524443.585931,0.3988238,0.01374695
0.3988743,2655397229.228849,0.3989242,0.01443787
0.3989743,2755381240.980941,0.3990240,0.01368462
0.3990743,2626824697.950030,0.3991246,0.01387396
0.3991743,2622973373.447136,0.3992248,0.01390041
0.3992743,2683261891.437049,0.3993243,0.01394982
0.3993743,2649870994.486169,0.3994265,0.01387946
0.3994743,2736639873.382754,0.3995239,0.01398473
0.3995743,2689829805.305144,0.3996226,0.01408139
0.3996743,2707869668.294787,0.3997257,0.01376281
0.3997743,2717304172.351523,0.3998240,0.01406787
0.3998743,2727875662.564661,0.3999259,0.01386433
0.3999743,2708342293.448559,0.4000236,0.01398259
0.4000743,2711258638.597355,0.4001242,0.01378672
0.4001743,2727909482.338756,0.4002243,0.01382227
0.4002743,2730253172.814643,0.4003244,0.01393307
0.4003743,2717900265.059917,0.4004244,0.01411284
0.4004743,2802826835.846478,0.4005246,0.01374386
0.4005743,2788472373.791504,0.4006242,0.01415044
0.4006743,2746213900.498055,0.4007247,0.01365351
0.4007743,2696946148.850554,0.4008245,0.01382919
0.4008743,2808081495.852916,0.4009245,0.01361364
0.4009743,2814552281.294377,0.4010242,0.01408731
0.4010743,2750404866.009601,0.4011222,0.01383726
0.4011743,2753082930.762803,0.4012248,0.01421669
0.4012743,2827724687.420020,0.4013246,0.01376397
0.4013743,2815419400.529821,0.4014257,0.01418257
0.4014743,2833365119.414054,0.4015237,0.01414839
0.4015743,2762083537.528691,0.4016231,0.01443738
0.4016743,2826851082.390512,0.4017229,0.01367508
0.4017743,2842725786.930398,0.4018247,0.01359592
0.4018743,2854023369.882144,0.4019242,0.01426049
0.4019743,2889041591.279789,0.4020237,0.01376863
0.4020743,2864951888.870027,0.4021253,0.01409702
0.4021743,2832168338.596752,0.4022259,0.01385211
0.4022743,2910068316.330827,0.4023247,0.01382819
0.4023743,2874196247.714205,0.4024250,0.01387871
0.4024743,2828211488.795069,0.4025246,0.01415407
0.4025743,2828224974.790513,0.4026245,0.01366073
0.4026743,2903150896.087817,0.4027232,0.01377539
0.4027743,2878192729.319284,0.4028245,0.01384158
0.4028743,2861750138.387782,0.4029265,0.01397767
0.4029743,2865307100.923192,0.4030232,0.01400862
0.4030743,2891264518.682222,0.4031246,0.01403206
0.4031743,2897363250.831535,0.4032260,0.01383018
0.4032743,2879378752.480675,0.4033235,0.01421384
0.4033743,2838291285.731092,0.4034258,0.01421218
0.4034743,2881188928.365268,0.4035243,0.01377022
0.4035743,2930384407.283148,0.4036240,0.01412496
0.4036743,2926383829.740516,0.4037243,0.01343561
0.4037743,2933141210.716256,0.4038248,0.01373028
0.4038743,2955616160.143331,0.4039251,0.01428886
0.4039743,2934344279.795447,0.4040233,0.01409294
0.4040743,2974368987.979296,0.4041246,0.01386774
0.4041743,2944162094.351576,0.4042245,0.01411220
0.4042743,2996179600.310232,0.4043242,0.01423107
0.4043743,2986423281.398896,0.4044245,0.01363794
